order_id,customer_id,customer_segment,order_date,due_date,product_type,quantity,estimated_production_time,resource_available,machine_id,status,priority_score
O10911,C1197,A,2025-06-04,2025-06-12,Doohickey,51,10.54,10,M4,queued,5.75
O10912,C1356,C,2025-05-23,2025-06-04,Thingamajig,19,3.48,4,M4,queued,0.85
O10913,C1079,B,2025-05-30,2025-06-02,Gadget,21,6.53,11,M2,queued,6.15
O10914,C1362,A,2025-06-06,2025-06-12,Thingamajig,5,0.9,11,M5,queued,7.51
O10915,C1110,B,2025-06-03,2025-06-06,Widget,82,24.59,10,M5,queued,4.34
O10916,C1033,A,2025-07-03,2025-07-15,Gadget,92,24.36,8,M1,queued,2.76
O10917,C1213,B,2025-05-14,2025-05-21,Gadget,42,8.57,7,M2,queued,4.34
O10918,C1209,B,2025-06-11,2025-06-13,Doohickey,61,21.89,5,M4,queued,5.01
O10919,C1170,B,2025-05-17,2025-05-28,Gadget,22,5.73,10,M4,queued,3.03
O10920,C1278,C,2025-06-12,2025-06-24,Widget,21,6.24,7,M1,queued,0.58
O10921,C1239,B,2025-05-16,2025-05-18,Widget,70,19.31,9,M2,delayed,5.27
O10922,C1213,B,2025-06-26,2025-07-05,Widget,1,0.29,7,M5,delayed,4.37
O10923,C1032,C,2025-06-11,2025-06-24,Gadget,5,1.92,9,M3,queued,0.61
O10924,C1106,B,2025-06-18,2025-06-29,Gadget,12,4.15,10,M1,in progress,3.18
O10925,C1427,B,2025-05-17,2025-05-27,Doohickey,90,13.83,11,M5,in progress,2.62
O10926,C1216,B,2025-07-02,2025-07-14,Widget,46,17.92,11,M4,in progress,1.41
O10927,C1200,B,2025-05-30,2025-06-07,Doohickey,34,10.24,8,M1,queued,3.78
O10928,C1464,A,2025-05-22,2025-06-04,Widget,49,7.53,10,M1,queued,4.05
O10929,C1395,B,2025-07-01,2025-07-03,Doohickey,78,22.85,9,M3,queued,4.92
O10930,C1300,B,2025-06-18,2025-07-02,Thingamajig,90,31.94,7,M5,queued,-0.79
O10931,C1485,C,2025-05-25,2025-05-31,Thingamajig,45,13.55,7,M3,in progress,2.24
O10932,C1357,B,2025-06-18,2025-06-29,Widget,27,5.96,9,M1,queued,3.0
O10933,C1011,B,2025-06-14,2025-06-26,Doohickey,73,15.09,6,M5,in progress,1.69
O10934,C1439,A,2025-06-01,2025-06-09,Gadget,26,6.33,8,M2,in progress,6.17
O10935,C1451,B,2025-07-01,2025-07-09,Gadget,47,12.24,4,M1,queued,3.58
O10936,C1392,B,2025-05-28,2025-06-01,Gadget,86,16.87,11,M3,queued,4.71
O10937,C1295,C,2025-06-17,2025-06-30,Doohickey,56,11.82,5,M3,delayed,-0.38
O10938,C1195,A,2025-05-26,2025-05-30,Thingamajig,94,15.3,7,M3,queued,6.87
O10939,C1245,B,2025-05-12,2025-05-19,Gadget,63,17.51,5,M3,queued,3.45
O10940,C1004,B,2025-05-06,2025-05-10,Widget,48,17.8,4,M3,queued,4.62
O10941,C1483,A,2025-05-27,2025-06-05,Thingamajig,61,21.95,10,M4,queued,4.2
O10942,C1181,C,2025-06-10,2025-06-15,Widget,81,21.76,5,M1,in progress,1.82
O10943,C1153,B,2025-06-09,2025-06-13,Doohickey,26,4.3,4,M2,in progress,5.97
O10944,C1386,C,2025-05-20,2025-06-03,Gadget,36,10.38,11,M2,queued,-0.64
O10945,C1200,A,2025-06-25,2025-07-09,Widget,1,0.4,9,M5,queued,4.36
O10946,C1437,A,2025-06-16,2025-06-26,Doohickey,8,2.32,6,M4,delayed,5.77
O10947,C1457,B,2025-05-27,2025-06-10,Gadget,99,17.66,11,M1,delayed,0.63
O10948,C1489,B,2025-06-11,2025-06-19,Doohickey,52,9.07,7,M3,queued,3.89
O10949,C1428,B,2025-05-31,2025-06-07,Widget,79,28.09,4,M3,delayed,2.39
O10950,C1215,A,2025-06-12,2025-06-19,Thingamajig,47,13.41,5,M2,queued,5.86
O10951,C1276,A,2025-05-18,2025-05-24,Widget,56,14.72,7,M2,in progress,6.13
O10952,C1383,B,2025-06-27,2025-07-08,Widget,86,33.24,6,M4,in progress,0.28
O10953,C1377,B,2025-06-08,2025-06-17,Thingamajig,14,3.14,9,M1,in progress,4.09
O10954,C1280,C,2025-05-16,2025-05-26,Doohickey,90,34.58,10,M1,queued,-1.46
O10955,C1410,C,2025-07-02,2025-07-12,Doohickey,28,5.09,7,M5,queued,1.49
O10956,C1309,A,2025-07-01,2025-07-12,Widget,87,29.51,10,M3,in progress,2.65
O10957,C1460,B,2025-05-26,2025-06-05,Widget,78,14.94,4,M1,delayed,2.51
O10958,C1113,C,2025-06-04,2025-06-12,Doohickey,88,34.97,6,M1,queued,-0.7
O10959,C1250,C,2025-07-02,2025-07-08,Thingamajig,2,0.77,5,M4,delayed,3.52
O10960,C1113,B,2025-05-25,2025-05-28,Gadget,26,9.93,6,M4,queued,5.81
O10961,C1140,C,2025-07-04,2025-07-16,Thingamajig,14,4.04,6,M5,queued,0.8
O10962,C1224,B,2025-05-06,2025-05-09,Widget,59,18.77,8,M3,queued,4.92
O10963,C1249,B,2025-06-23,2025-07-03,Doohickey,56,9.18,6,M5,in progress,3.08
O10964,C1015,B,2025-06-15,2025-06-24,Thingamajig,7,1.77,6,M4,queued,4.22
O10965,C1200,A,2025-06-08,2025-06-18,Widget,3,0.76,11,M3,in progress,5.92
O10966,C1173,B,2025-05-06,2025-05-11,Gadget,23,6.78,7,M4,in progress,5.32
O10967,C1343,B,2025-05-24,2025-05-29,Gadget,18,3.5,5,M4,in progress,5.65
O10968,C1348,A,2025-07-02,2025-07-05,Thingamajig,38,6.09,11,M5,in progress,8.19
O10969,C1409,A,2025-07-02,2025-07-13,Widget,99,29.68,11,M2,queued,2.63
O10970,C1208,B,2025-06-10,2025-06-19,Widget,15,3.43,7,M2,queued,4.06
O10971,C1371,B,2025-06-18,2025-07-02,Gadget,64,13.39,7,M5,delayed,1.06
O10972,C1085,C,2025-05-28,2025-06-07,Doohickey,89,14.48,4,M4,queued,0.55
O10973,C1431,B,2025-06-18,2025-06-21,Doohickey,28,9.78,7,M4,queued,5.82
O10974,C1240,C,2025-06-21,2025-06-24,Thingamajig,74,21.97,8,M4,queued,2.6
O10975,C1471,C,2025-06-03,2025-06-17,Thingamajig,39,10.48,8,M2,in progress,-0.65
O10976,C1066,B,2025-06-16,2025-06-29,Gadget,57,9.59,11,M3,queued,1.84
O10977,C1319,B,2025-06-26,2025-06-29,Widget,17,5.22,10,M1,queued,6.28
O10978,C1274,B,2025-05-13,2025-05-21,Doohickey,86,29.72,4,M5,in progress,1.83
O10979,C1014,A,2025-05-15,2025-05-19,Doohickey,90,20.81,10,M5,delayed,6.32
O10980,C1465,A,2025-05-22,2025-06-02,Doohickey,44,16.22,10,M4,queued,3.98
O10981,C1202,B,2025-06-07,2025-06-14,Doohickey,25,8.31,11,M4,queued,4.37
O10982,C1304,C,2025-05-07,2025-05-16,Gadget,17,4.25,9,M2,in progress,1.98
O10983,C1289,B,2025-05-24,2025-05-28,Doohickey,13,4.35,11,M4,queued,5.97
O10984,C1340,C,2025-05-29,2025-06-05,Widget,84,16.4,5,M3,queued,1.56
O10985,C1014,B,2025-05-27,2025-06-03,Doohickey,25,4.97,5,M5,in progress,4.7
O10986,C1043,B,2025-06-16,2025-06-29,Thingamajig,68,22.62,7,M1,queued,0.54
O10987,C1330,C,2025-05-17,2025-05-30,Widget,10,3.33,7,M4,queued,0.47
O10988,C1220,B,2025-06-12,2025-06-14,Doohickey,67,24.0,9,M3,in progress,4.8
O10989,C1070,B,2025-06-10,2025-06-22,Gadget,18,3.01,7,M1,queued,2.9
O10990,C1444,B,2025-05-22,2025-05-24,Gadget,86,33.48,5,M2,queued,3.85
O10991,C1237,B,2025-06-04,2025-06-08,Doohickey,34,6.29,10,M1,queued,5.77
O10992,C1094,B,2025-06-09,2025-06-13,Thingamajig,8,2.12,11,M5,in progress,6.19
O10993,C1026,B,2025-06-04,2025-06-11,Gadget,40,10.03,6,M3,in progress,4.2
O10994,C1134,A,2025-06-11,2025-06-19,Widget,83,24.25,8,M5,in progress,4.38
O10995,C1195,B,2025-06-29,2025-07-06,Thingamajig,42,7.72,6,M1,in progress,4.43
O10996,C1168,B,2025-05-19,2025-05-23,Gadget,41,10.21,6,M5,queued,5.38
O10997,C1109,C,2025-06-18,2025-06-27,Thingamajig,6,1.14,5,M1,delayed,2.29
O10998,C1233,B,2025-05-16,2025-05-24,Gadget,52,15.23,6,M2,in progress,3.28
O10999,C1168,C,2025-06-15,2025-06-26,Gadget,26,9.8,11,M5,in progress,0.62
O11000,C1173,C,2025-06-12,2025-06-22,Thingamajig,64,16.15,9,M5,queued,0.38
O11001,C1390,B,2025-05-22,2025-05-29,Doohickey,98,23.41,4,M5,queued,2.86
O11002,C1451,B,2025-06-23,2025-07-01,Doohickey,59,15.99,7,M1,queued,3.2
O11003,C1195,C,2025-05-30,2025-06-07,Thingamajig,56,16.65,4,M5,queued,1.13
O11004,C1143,B,2025-06-17,2025-07-01,Gadget,59,17.61,10,M5,queued,0.64
O11005,C1386,C,2025-05-10,2025-05-18,Gadget,70,14.77,11,M2,queued,1.32
O11006,C1488,A,2025-05-18,2025-05-24,Gadget,33,8.84,11,M4,in progress,6.72
O11007,C1426,C,2025-05-21,2025-05-29,Gadget,53,12.12,8,M5,queued,1.59
O11008,C1216,A,2025-06-08,2025-06-21,Gadget,22,4.46,11,M1,queued,4.35
O11009,C1130,C,2025-07-04,2025-07-08,Doohickey,21,7.49,7,M1,queued,3.65
O11010,C1428,A,2025-06-30,2025-07-04,Gadget,70,16.71,11,M5,in progress,6.73
O11011,C1042,C,2025-05-09,2025-05-12,Thingamajig,70,11.26,6,M2,queued,3.67
O11012,C1241,C,2025-06-18,2025-06-30,Gadget,4,0.86,8,M1,queued,1.11
O11013,C1010,B,2025-06-02,2025-06-12,Gadget,94,31.6,7,M3,queued,0.84
O11014,C1384,C,2025-06-29,2025-07-09,Doohickey,75,26.18,9,M2,queued,-0.62
O11015,C1277,C,2025-05-14,2025-05-25,Widget,62,17.25,9,M2,delayed,-0.12
O11016,C1027,A,2025-05-25,2025-06-08,Widget,62,16.87,9,M5,queued,2.71
O11017,C1488,C,2025-06-05,2025-06-13,Gadget,94,21.56,9,M4,in progress,0.64
O11018,C1180,C,2025-06-21,2025-06-28,Doohickey,95,24.2,6,M1,queued,0.78
O11019,C1115,B,2025-06-13,2025-06-15,Gadget,24,7.76,11,M5,queued,6.42
O11020,C1333,A,2025-05-28,2025-05-31,Widget,55,12.21,4,M5,delayed,7.58
O11021,C1036,B,2025-06-30,2025-07-03,Doohickey,9,2.28,7,M3,in progress,6.57
O11022,C1400,B,2025-06-29,2025-07-11,Thingamajig,3,0.66,6,M4,queued,3.13
O11023,C1491,A,2025-06-02,2025-06-09,Thingamajig,31,5.36,9,M5,queued,6.66
O11024,C1334,B,2025-06-23,2025-07-05,Doohickey,40,11.85,10,M1,queued,2.02
O11025,C1021,B,2025-06-26,2025-07-05,Thingamajig,36,6.56,11,M4,queued,3.74
O11026,C1387,B,2025-05-22,2025-05-28,Doohickey,24,6.43,4,M1,in progress,4.96
O11027,C1016,B,2025-05-17,2025-05-26,Gadget,95,14.98,10,M3,queued,2.9
O11028,C1487,B,2025-06-03,2025-06-05,Gadget,6,1.44,8,M4,delayed,7.06
O11029,C1127,B,2025-05-22,2025-05-31,Widget,66,18.5,10,M2,delayed,2.55
O11030,C1103,C,2025-06-25,2025-06-27,Gadget,84,16.72,8,M4,queued,3.53
O11031,C1430,C,2025-06-24,2025-07-08,Gadget,92,25.17,8,M1,in progress,-2.12
O11032,C1011,B,2025-05-27,2025-06-08,Widget,75,22.28,9,M5,queued,0.97
O11033,C1319,A,2025-05-24,2025-05-27,Doohickey,4,1.23,8,M3,queued,8.68
O11034,C1079,C,2025-06-21,2025-06-29,Gadget,79,20.34,5,M4,in progress,0.77
O11035,C1123,C,2025-06-08,2025-06-15,Gadget,6,2.27,7,M3,delayed,2.97
O11036,C1065,C,2025-05-06,2025-05-08,Gadget,94,21.79,7,M1,queued,3.02
O11037,C1243,B,2025-06-15,2025-06-17,Widget,51,11.08,9,M1,queued,6.09
O11038,C1343,C,2025-06-16,2025-06-29,Doohickey,62,21.56,5,M1,queued,-1.36
O11039,C1059,A,2025-05-20,2025-05-23,Widget,57,12.92,10,M5,queued,7.51
O11040,C1289,B,2025-06-16,2025-06-30,Thingamajig,66,19.7,6,M2,queued,0.43
O11041,C1486,B,2025-06-21,2025-06-27,Gadget,79,20.27,10,M3,in progress,3.57
O11042,C1112,A,2025-05-28,2025-06-07,Thingamajig,75,12.78,11,M2,queued,4.72
O11043,C1239,B,2025-06-03,2025-06-11,Doohickey,8,2.65,6,M2,queued,4.54
O11044,C1359,B,2025-06-16,2025-06-27,Gadget,26,7.27,8,M3,queued,2.87
O11045,C1132,B,2025-05-26,2025-05-31,Thingamajig,51,15.03,4,M1,queued,4.5
O11046,C1393,B,2025-05-31,2025-06-09,Thingamajig,45,11.25,6,M2,in progress,3.28
O11047,C1189,C,2025-06-16,2025-06-26,Thingamajig,44,13.25,4,M3,delayed,0.67
O11048,C1086,B,2025-06-21,2025-06-26,Gadget,5,1.56,7,M4,queued,5.84
O11049,C1311,C,2025-06-28,2025-07-08,Gadget,70,15.9,4,M2,queued,0.41
O11050,C1311,A,2025-06-06,2025-06-17,Gadget,26,9.96,7,M1,delayed,4.6
O11051,C1494,A,2025-06-06,2025-06-10,Gadget,68,19.68,5,M5,queued,6.43
O11052,C1383,B,2025-06-05,2025-06-11,Widget,19,5.03,5,M3,queued,5.1
O11053,C1368,C,2025-07-03,2025-07-08,Thingamajig,84,29.56,9,M2,queued,1.04
O11054,C1059,B,2025-05-23,2025-05-26,Widget,97,34.34,9,M1,in progress,3.37
O11055,C1399,B,2025-05-28,2025-06-02,Doohickey,20,7.98,8,M1,queued,5.2
O11056,C1420,B,2025-05-08,2025-05-19,Thingamajig,12,2.43,6,M3,queued,3.36
O11057,C1084,B,2025-06-19,2025-06-29,Gadget,47,17.39,8,M4,queued,2.26
O11058,C1494,B,2025-06-23,2025-07-03,Gadget,1,0.18,7,M1,queued,3.98
O11059,C1160,B,2025-05-30,2025-06-11,Gadget,90,18.46,8,M3,queued,1.35
O11060,C1056,B,2025-06-01,2025-06-15,Widget,14,2.19,4,M2,in progress,2.18
O11061,C1297,A,2025-06-12,2025-06-17,Gadget,64,17.6,7,M4,in progress,6.24
O11062,C1014,C,2025-05-24,2025-06-06,Thingamajig,38,9.09,9,M3,queued,-0.11
O11063,C1476,B,2025-05-22,2025-06-04,Thingamajig,37,12.56,5,M3,queued,1.54
O11064,C1160,B,2025-05-30,2025-06-04,Doohickey,11,3.06,9,M4,queued,5.69
O11065,C1295,C,2025-06-13,2025-06-20,Thingamajig,77,19.46,6,M1,in progress,1.25
O11066,C1347,A,2025-06-03,2025-06-11,Gadget,3,0.92,7,M1,queued,6.71
O11067,C1465,C,2025-06-15,2025-06-23,Thingamajig,33,5.64,7,M2,in progress,2.24
O11068,C1491,C,2025-07-03,2025-07-17,Thingamajig,6,1.36,4,M2,delayed,0.26
O11069,C1193,B,2025-06-25,2025-06-29,Widget,50,18.58,6,M5,queued,4.54
O11070,C1204,B,2025-06-08,2025-06-18,Thingamajig,10,1.88,5,M5,in progress,3.81
O11071,C1483,C,2025-06-03,2025-06-08,Doohickey,5,1.24,10,M2,queued,3.88
O11072,C1367,B,2025-05-20,2025-05-22,Thingamajig,23,4.5,7,M4,in progress,6.75
O11073,C1102,B,2025-05-15,2025-05-25,Widget,10,3.32,7,M5,in progress,3.67
O11074,C1039,A,2025-06-06,2025-06-14,Widget,44,13.55,4,M5,in progress,5.44
O11075,C1304,C,2025-05-25,2025-06-02,Thingamajig,2,0.55,8,M4,in progress,2.74
O11076,C1354,B,2025-06-12,2025-06-23,Thingamajig,13,2.43,11,M1,queued,3.36
O11077,C1426,A,2025-06-09,2025-06-21,Widget,40,12.45,5,M3,queued,3.96
O11078,C1322,A,2025-06-24,2025-06-30,Gadget,2,0.42,9,M1,queued,7.56
O11079,C1125,C,2025-05-10,2025-05-22,Thingamajig,84,12.74,6,M3,in progress,-0.07
O11080,C1053,A,2025-05-18,2025-05-27,Widget,65,23.16,7,M4,queued,4.08
O11081,C1357,B,2025-06-15,2025-06-25,Thingamajig,63,14.55,7,M5,queued,2.54
O11082,C1396,A,2025-06-25,2025-06-29,Widget,73,26.39,9,M4,queued,5.76
O11083,C1155,C,2025-06-19,2025-06-21,Gadget,17,5.35,5,M1,queued,4.66
O11084,C1436,C,2025-05-30,2025-06-04,Doohickey,9,2.2,11,M4,queued,3.78
O11085,C1351,C,2025-06-08,2025-06-12,Thingamajig,75,26.02,8,M1,queued,1.8
O11086,C1308,B,2025-06-13,2025-06-20,Thingamajig,15,2.66,7,M4,in progress,4.93
O11087,C1413,B,2025-06-18,2025-06-27,Doohickey,24,4.09,11,M2,in progress,3.99
O11088,C1062,B,2025-05-25,2025-05-30,Doohickey,38,10.31,5,M1,delayed,4.97
O11089,C1408,B,2025-05-13,2025-05-15,Thingamajig,35,7.9,9,M3,queued,6.41
O11090,C1290,B,2025-05-12,2025-05-26,Gadget,94,34.58,4,M5,queued,-1.06
O11091,C1401,C,2025-06-16,2025-06-27,Thingamajig,95,32.41,8,M5,queued,-1.64
O11092,C1022,B,2025-06-22,2025-07-02,Doohickey,49,18.52,6,M1,queued,2.15
O11093,C1178,A,2025-06-01,2025-06-04,Widget,69,26.65,7,M2,in progress,6.14
O11094,C1273,B,2025-06-05,2025-06-19,Gadget,62,14.39,5,M5,queued,0.96
O11095,C1220,B,2025-06-11,2025-06-19,Thingamajig,60,16.51,4,M2,queued,3.15
O11096,C1339,C,2025-05-08,2025-05-17,Thingamajig,50,10.39,6,M3,in progress,1.36
O11097,C1190,C,2025-06-08,2025-06-12,Widget,78,17.67,10,M5,queued,2.63
O11098,C1036,B,2025-05-30,2025-06-12,Widget,75,26.29,5,M4,in progress,0.17
O11099,C1260,B,2025-05-27,2025-06-03,Gadget,9,1.36,5,M4,queued,5.06
O11100,C1332,A,2025-05-24,2025-05-28,Gadget,34,13.2,6,M1,queued,7.08
O11101,C1175,B,2025-05-30,2025-06-05,Thingamajig,76,24.37,4,M5,queued,3.16
O11102,C1007,B,2025-06-29,2025-07-07,Thingamajig,99,33.46,10,M2,queued,1.45
O11103,C1435,C,2025-06-02,2025-06-11,Doohickey,35,12.87,11,M2,queued,1.11
O11104,C1216,C,2025-05-08,2025-05-15,Thingamajig,1,0.36,11,M3,in progress,3.16
O11105,C1422,B,2025-06-09,2025-06-19,Widget,40,15.87,9,M5,in progress,2.41
O11106,C1251,C,2025-07-01,2025-07-15,Gadget,64,21.47,4,M2,queued,-1.75
O11107,C1055,B,2025-06-25,2025-07-04,Thingamajig,22,6.86,8,M2,queued,3.71
O11108,C1222,B,2025-05-19,2025-05-23,Gadget,60,22.1,7,M5,in progress,4.19
O11109,C1492,A,2025-06-09,2025-06-16,Thingamajig,64,14.51,6,M4,queued,5.75
O11110,C1186,A,2025-06-06,2025-06-14,Widget,93,30.63,9,M5,queued,3.74
O11111,C1326,B,2025-05-27,2025-06-08,Doohickey,72,14.72,10,M4,queued,1.73
O11112,C1457,B,2025-06-06,2025-06-14,Doohickey,11,2.7,6,M1,in progress,4.53
O11113,C1425,C,2025-06-23,2025-07-03,Gadget,14,4.97,6,M1,in progress,1.5
O11114,C1236,B,2025-07-03,2025-07-14,Widget,60,17.23,4,M4,in progress,1.88
O11115,C1363,B,2025-05-20,2025-05-23,Widget,30,7.51,7,M5,queued,6.05
O11116,C1079,B,2025-05-23,2025-05-29,Widget,35,9.72,8,M3,in progress,4.63
O11117,C1223,A,2025-06-13,2025-06-15,Thingamajig,85,22.54,11,M2,queued,6.95
O11118,C1091,B,2025-06-16,2025-06-22,Doohickey,37,14.63,5,M1,in progress,4.14
O11119,C1376,B,2025-06-06,2025-06-10,Widget,5,1.64,5,M1,queued,6.24
O11120,C1268,A,2025-06-25,2025-06-29,Thingamajig,83,29.86,6,M4,queued,5.41
O11121,C1495,B,2025-06-26,2025-07-10,Gadget,78,29.68,11,M3,queued,-0.57
O11122,C1334,C,2025-06-29,2025-07-01,Thingamajig,26,5.88,11,M5,in progress,4.61
O11123,C1139,C,2025-06-15,2025-06-20,Thingamajig,62,11.05,7,M3,queued,2.89
O11124,C1316,B,2025-05-24,2025-05-27,Widget,4,0.91,10,M4,delayed,6.71
O11125,C1414,B,2025-05-17,2025-05-20,Gadget,89,14.4,10,M3,queued,5.36
O11126,C1471,B,2025-05-23,2025-05-30,Doohickey,42,9.97,9,M2,queued,4.2
O11127,C1276,B,2025-06-29,2025-07-02,Gadget,89,27.4,4,M5,queued,4.06
O11128,C1397,A,2025-06-10,2025-06-19,Gadget,18,5.83,7,M5,queued,5.82
O11129,C1248,B,2025-05-27,2025-06-10,Gadget,40,8.98,7,M3,queued,1.5
O11130,C1239,A,2025-06-01,2025-06-10,Gadget,72,28.4,4,M1,queued,3.56
O11131,C1224,B,2025-07-01,2025-07-15,Widget,39,7.21,11,M2,queued,1.68
O11132,C1423,B,2025-05-11,2025-05-16,Thingamajig,14,4.0,10,M5,in progress,5.6
O11133,C1375,B,2025-05-30,2025-06-01,Doohickey,32,5.25,10,M5,in progress,6.68
O11134,C1304,B,2025-06-09,2025-06-22,Doohickey,51,14.38,11,M1,delayed,1.36
O11135,C1138,B,2025-06-26,2025-07-10,Thingamajig,38,10.65,10,M3,delayed,1.33
O11136,C1166,B,2025-07-03,2025-07-10,Doohickey,97,25.77,6,M1,queued,2.62
O11137,C1437,C,2025-05-17,2025-05-25,Gadget,23,6.36,7,M4,in progress,2.16
O11138,C1126,C,2025-06-08,2025-06-22,Widget,63,16.0,5,M1,queued,-1.2
O11139,C1426,A,2025-06-15,2025-06-24,Gadget,15,3.74,4,M2,in progress,6.03
O11140,C1479,A,2025-06-02,2025-06-05,Gadget,97,16.33,10,M5,delayed,7.17
O11141,C1045,B,2025-07-03,2025-07-13,Widget,25,7.47,9,M3,queued,3.25
O11142,C1143,A,2025-05-16,2025-05-30,Doohickey,17,4.54,10,M4,in progress,3.95
O11143,C1452,C,2025-06-30,2025-07-14,Widget,97,33.59,10,M2,queued,-2.96
O11144,C1231,B,2025-05-15,2025-05-19,Thingamajig,66,24.67,8,M5,queued,3.93
O11145,C1125,C,2025-06-30,2025-07-03,Thingamajig,78,24.35,6,M5,in progress,2.37
O11146,C1385,C,2025-07-01,2025-07-03,Thingamajig,53,9.77,4,M3,in progress,4.22
O11147,C1238,B,2025-05-13,2025-05-24,Widget,51,8.24,8,M3,queued,2.78
O11148,C1292,A,2025-06-05,2025-06-10,Thingamajig,39,10.85,8,M3,in progress,6.92
O11149,C1313,B,2025-06-03,2025-06-06,Gadget,51,17.17,9,M4,queued,5.08
O11150,C1343,B,2025-07-03,2025-07-05,Gadget,70,27.93,7,M3,queued,4.41
O11151,C1195,B,2025-06-23,2025-06-29,Thingamajig,6,1.29,9,M2,queued,5.47
O11152,C1173,B,2025-06-28,2025-07-02,Thingamajig,67,10.97,7,M3,in progress,5.3
O11153,C1015,B,2025-06-28,2025-07-07,Thingamajig,7,1.89,7,M3,queued,4.21
O11154,C1254,C,2025-06-22,2025-07-03,Thingamajig,51,10.45,4,M2,in progress,0.56
O11155,C1436,B,2025-06-05,2025-06-15,Widget,72,20.77,10,M4,queued,1.92
O11156,C1167,A,2025-06-25,2025-07-02,Widget,42,15.16,4,M5,in progress,5.68
O11157,C1094,B,2025-05-20,2025-05-27,Gadget,64,22.76,6,M3,delayed,2.92
O11158,C1250,C,2025-06-28,2025-07-12,Doohickey,15,2.7,7,M1,queued,0.13
O11159,C1109,B,2025-05-07,2025-05-09,Gadget,29,9.6,8,M2,queued,6.24
O11160,C1182,A,2025-06-06,2025-06-08,Widget,33,6.86,10,M1,in progress,8.51
O11161,C1409,B,2025-06-25,2025-06-27,Gadget,94,16.9,5,M5,queued,5.51
O11162,C1133,B,2025-06-19,2025-06-24,Gadget,27,5.68,6,M4,queued,5.43
O11163,C1175,C,2025-05-17,2025-05-29,Widget,36,8.77,4,M1,queued,0.32
O11164,C1144,B,2025-07-01,2025-07-03,Doohickey,29,9.56,9,M1,queued,6.24
O11165,C1451,C,2025-05-21,2025-05-31,Widget,38,12.82,6,M2,queued,0.72
O11166,C1306,B,2025-06-28,2025-07-11,Gadget,57,22.72,6,M4,in progress,0.53
O11167,C1360,B,2025-05-14,2025-05-17,Widget,97,15.86,10,M5,queued,5.21
O11168,C1451,B,2025-05-26,2025-06-06,Doohickey,27,5.9,6,M4,queued,3.01
O11169,C1142,B,2025-07-03,2025-07-05,Doohickey,55,13.64,6,M4,queued,5.84
O11170,C1285,B,2025-05-25,2025-05-28,Widget,33,8.68,5,M5,delayed,5.93
O11171,C1006,C,2025-06-11,2025-06-13,Widget,68,17.75,11,M1,queued,3.42
O11172,C1265,B,2025-07-01,2025-07-09,Widget,86,30.42,9,M1,delayed,1.76
O11173,C1486,C,2025-05-17,2025-05-19,Thingamajig,66,24.11,9,M5,delayed,2.79
O11174,C1098,C,2025-06-10,2025-06-18,Gadget,10,3.18,9,M1,delayed,2.48
O11175,C1044,B,2025-06-06,2025-06-17,Gadget,5,1.42,7,M4,in progress,3.46
O11176,C1124,B,2025-06-25,2025-06-30,Doohickey,74,29.39,8,M1,queued,3.06
O11177,C1369,B,2025-06-23,2025-07-02,Gadget,97,22.33,11,M3,in progress,2.17
O11178,C1209,C,2025-05-29,2025-06-06,Thingamajig,38,12.87,9,M4,queued,1.51
O11179,C1251,B,2025-05-21,2025-05-28,Doohickey,13,4.49,6,M5,delayed,4.75
O11180,C1285,B,2025-06-18,2025-06-23,Widget,31,12.34,6,M3,queued,4.77
O11181,C1389,C,2025-06-06,2025-06-11,Widget,47,17.19,9,M4,queued,2.28
O11182,C1124,A,2025-06-30,2025-07-14,Doohickey,88,28.74,10,M2,in progress,1.53
O11183,C1354,B,2025-06-08,2025-06-18,Doohickey,52,7.89,9,M1,in progress,3.21
O11184,C1244,C,2025-06-22,2025-07-05,Doohickey,56,21.76,6,M1,queued,-1.38
O11185,C1331,A,2025-05-22,2025-05-31,Thingamajig,15,5.32,7,M4,queued,5.87
O11186,C1365,C,2025-06-16,2025-06-21,Widget,29,10.35,4,M3,queued,2.96
O11187,C1252,A,2025-05-18,2025-05-25,Thingamajig,8,3.18,4,M2,queued,6.88
O11188,C1230,C,2025-05-25,2025-06-01,Widget,5,1.05,11,M4,queued,3.1
O11189,C1406,B,2025-06-07,2025-06-16,Doohickey,29,8.25,11,M1,in progress,3.58
O11190,C1009,C,2025-06-25,2025-07-03,Thingamajig,47,9.25,9,M2,in progress,1.87
O11191,C1048,B,2025-06-20,2025-06-30,Gadget,68,15.15,5,M1,in progress,2.48
O11192,C1151,C,2025-05-21,2025-05-25,Widget,76,18.3,9,M3,delayed,2.57
O11193,C1114,B,2025-05-27,2025-06-10,Doohickey,45,16.6,10,M3,queued,0.74
O11194,C1208,B,2025-05-31,2025-06-05,Doohickey,2,0.7,9,M2,queued,5.93
O11195,C1355,B,2025-05-08,2025-05-12,Thingamajig,27,6.28,11,M1,queued,5.77
O11196,C1125,C,2025-05-20,2025-05-23,Gadget,95,34.2,4,M5,queued,1.38
O11197,C1157,C,2025-06-26,2025-06-29,Gadget,36,8.08,6,M3,queued,3.99
O11198,C1340,C,2025-05-10,2025-05-12,Widget,36,8.23,9,M2,in progress,4.38
O11199,C1298,B,2025-06-02,2025-06-10,Widget,26,4.97,6,M2,delayed,4.3
O11200,C1189,B,2025-06-18,2025-06-27,Widget,43,7.77,6,M4,queued,3.62
